"gene_name" "tau" "alpha" "sigma" "theta_r1" "theta_r2" "theta_r4"
"73" "OUM_13" 0 0.610736711263954 0.230558540694197 7.99751616084107 8.68321153863665 8.75653441095365
"74" "OUM_14" 0 0.602810695082538 2.30192232767352 4.70603494654004 3.51579981596488 2.15879743490916
"75" "OUM_15" 0 0.875915728985047 0.276909404608666 7.98580013115818 9.45916907812327 10.6167608793937
"76" "OUM_16" 0 0.70098952891623 1.21659838381078 5.3872774100725 4.13993757934011 2.80571453573305
"77" "OUM_17" 0 0.418221938356725 0.0326912134821827 8.14134342647126 8.06034459889766 7.53194990189672
"78" "OUM_18" 0 0.56836659675279 0.128742808514618 8.48699791611306 9.37016341090237 10.2393961938725
"79" "OUM_19" 0 0.747076581879354 2.3632647868113 3.50064545816462 1.21473696186443 0.518470526749826
"80" "OUM_20" 0 0.5228773413744 0.168401024562171 7.94904166474163 8.80618437296704 9.1581039068419
"81" "OUM_21" 0 0.56243969250309 0.135924101954274 9.72342314104994 10.8830422028198 11.4865150948292
"82" "OUM_22" 0 0.654150469252414 0.23588311477091 8.78925747460391 9.54214237732243 9.9515075867312
"83" "OUM_23" 0 0.707468487878602 0.278821322400099 7.73058807882401 8.3570551969308 9.15827317251563
"84" "OUM_24" 0 0.781141007819436 0.277905098980528 7.66453268382961 8.1924229860845 8.67033499377264
"85" "OUM_25" 0 0.601109940545868 0.465218373327816 7.34497777945563 7.3493583894163 7.75055135807248
"86" "OUM_26" 0 0.732009435714967 0.418229820379909 7.97601272115608 8.63680586498218 8.76113266122169
"87" "OUM_27" 0 0.586837539034122 0.419419763127935 8.19542595795559 9.38922739811373 10.7520887722109
"88" "OUM_28" 0 0.711427266018023 0.940031928217879 1.99085230607898 0.414838559336835 1e-10
"89" "OUM_29" 0 0.671004060629709 3.22730233849006 6.7309137297811 6.19158933797889 4.71137364617052
"90" "OUM_30" 0 0.823481077926881 2.73510244902937 5.89251855574033 4.96782454444879 3.38531518334965
