"","iter","ll_total","objective","sigma","alpha","tau","converge","settings","gene_name","regime","model","param.count","dataset","ntips","AIC","AICc","delta_AIC","delta_AICc","AIC_weight","AICc_weight","truth","AICc_next_worse","AIC_next_worse"
"186",8,-309.529386084612,-238.791105910116,0.235889031857486,1e-10,0.160773873115634,"converged","OUM_10_BM1","OUM_10","BM1","BM1",3,"exampleEM",256,625.058772169224,625.154010264462,134.093892424502,133.85178112215,7.61870629381657e-30,8.59914026216485e-30,"OUM",2.85734019001018,2.85734019001018
"187",14,-9.26598890639536,7.2957294868006,0.10190448279824,0.943560947722197,0.0820330522517956,"converged","OUM_11_OUM","OUM_11","OUM","OUM",6,"exampleEM",256,30.5319778127907,30.8693272103811,0,0,1,1,"OUM",30.6529977723591,30.8309846201487
"188",6,-135.201652586474,-64.3760754572274,0.0584852649350504,1e-10,0.113657700558187,"converged","OUM_11_BM1","OUM_11","BM1","BM1",3,"exampleEM",256,276.403305172948,276.498543268187,245.871327360158,245.629216057805,4.0711737217391e-54,4.59508379963244e-54,"OUM",1.31306157603166,1.24893712146894
"189",6,-160.740581385921,-158.969584824106,0.171463508611297,0.380529286124869,0.109409962599012,"converged","OUM_11_OU1","OUM_11","OU1","OU1",4,"exampleEM",256,329.481162771842,329.640525321643,298.949184959052,298.771198111262,1.21341483822681e-65,1.32635156550894e-65,"OUM",4.00138659594546,4.06551105050818
"190",14,59.5401329148202,77.3192248763431,0.0635153622001042,1.05634113160789,0.0607742380772098,"converged","OUM_12_OUM","OUM_12","OUM","OUM",6,"exampleEM",256,-107.08026582964,-106.74291643205,0,0,1,1,"OUM",74.3677395791208,74.3677395791208
"191",7,-66.7110371545544,4.06147971160418,0.0348414623513403,1e-10,0.0819459776991626,"converged","OUM_12_BM1","OUM_12","BM1","BM1",3,"exampleEM",256,139.422074309109,139.517312404347,246.502340138749,246.260228836397,2.9695931363538e-54,3.35174331655148e-54,"OUM",16.451240822495,16.3871163679323
"192",8,-87.1648427896187,-83.8145245850157,0.0983022841636586,0.399043866219121,0.0840744681197054,"converged","OUM_12_OU1","OUM_12","OU1","OU1",4,"exampleEM",256,182.329685579237,182.489048129038,289.409951408878,289.231964561088,1.43030134692456e-63,1.56342445376321e-63,"OUM",10.5236039846105,10.3456171368209
"193",7,-130.632551132143,-111.284631337944,0.277115353780781,0.93021401202194,0.0836669937071184,"converged","OUM_13_OUM","OUM_13","OUM","OUM",6,"exampleEM",256,273.265102264286,273.602451661876,0,0,0.999999969596894,0.999999966767172,"OUM",2.89609160631062,3.13820290866289
"194",6,-149.941272230649,-131.200381344862,0.294065107620047,0.82943139918439,0.0868389161339415,"converged","OUM_13_OU1","OUM_13","OU1","OU1",4,"exampleEM",256,307.882544461299,308.0419070111,34.6174421970131,34.4394553492236,3.0403103987042e-08,3.32328262231925e-08,"OUM",5.62760581192151,5.62760581192151
"195",10,-167.781648664525,-97.4438052899224,0.0756339692725233,1e-10,0.10571379387419,"converged","OUM_13_BM1","OUM_13","BM1","BM1",3,"exampleEM",256,341.56329732905,341.658535424288,68.2981950647641,68.0560837624118,1.47650651126667e-15,1.66651476809895e-15,"OUM",2.3512920837145,2.10918078136223
"196",7,-431.200576066098,-412.416822050025,2.67442743659185,0.833267679597267,0.282948681628974,"converged","OUM_14_OUM","OUM_14","OUM","OUM",6,"exampleEM",256,874.401152132197,874.738501529787,0,0,0.999994574366333,0.999994069386786,"OUM",3.10321917417821,3.10321917417821
"197",6,-445.324946500883,-426.795259700373,2.91951878263724,0.808473700605344,0.284029767145309,"converged","OUM_14_OU1","OUM_14","OU1","OU1",4,"exampleEM",256,898.649893001765,898.809255551566,24.2487408695686,24.070754021779,5.42563366672489e-06,5.93061321406945e-06,"OUM",0.287255827936406,0.287255827936406
"198",7,-472.936838029388,-402.122816822576,0.851084713161145,1e-10,0.291004106992786,"converged","OUM_14_BM1","OUM_14","BM1","BM1",3,"exampleEM",256,951.873676058777,951.968914154015,77.4725239265799,77.2304126242276,1.50332480511883e-17,1.69678339500275e-17,"OUM",6.18211238652862,6.1179879319659
"199",15,-78.9688375256566,-60.3941161351408,0.184644959447896,1.05418961130363,0.112483650291968,"converged","OUM_15_OUM","OUM_15","OUM","OUM",6,"exampleEM",256,169.937675051313,170.275024448904,0,0,1,1,"OUM",0.711377244347204,0.711377244347204
"200",8,-218.36296499637,-147.603910100965,0.112581375181863,1e-10,0.137918788975299,"converged","OUM_15_BM1","OUM_15","BM1","BM1",3,"exampleEM",256,442.72592999274,442.821168087978,272.788254941427,272.546143639075,5.8181253725962e-60,6.56684668136118e-60,"OUM",0.905243605498697,0.905243605498697
"201",6,-224.436909366038,-210.537896689647,0.39626871849617,0.598380019726368,0.12986928561819,"converged","OUM_15_OU1","OUM_15","OU1","OU1",4,"exampleEM",256,456.873818732077,457.033181281877,286.936143680764,286.758156832974,4.92728939427341e-63,5.38588930671105e-63,"OUM",0.567738026892869,0.389751179103314
"202",7,-326.827014256165,-307.718260736592,1.21505387279991,0.876239281298941,0.20245110773266,"converged","OUM_16_OUM","OUM_16","OUM","OUM",6,"exampleEM",256,665.654028512329,665.99137790992,0,0,0.999999999999826,0.99999999999981,"OUM",3.59770922427924,3.77569607206885
"203",6,-358.205165735129,-340.025660247646,1.43181587408204,0.782764549278221,0.204671107660774,"converged","OUM_16_OU1","OUM_16","OU1","OU1",4,"exampleEM",256,724.410331470258,724.569694020059,58.7563029579289,58.5783161101393,1.74273327765084e-13,1.9049355078388e-13,"OUM",12.9266588187973,12.99078327336
"204",8,-383.63456149689,-312.848325687755,0.4213246750551,1e-10,0.213587192401387,"converged","OUM_16_BM1","OUM_16","BM1","BM1",3,"exampleEM",256,773.26912299378,773.364361089018,107.61509448145,107.372983179098,4.28232030970904e-24,4.83340236131595e-24,"OUM",5.33049372233904,5.26636926777633
"205",20,216.937618702153,235.607871664411,0.0131435696574564,0.876111289577128,0.0500008953444213,"converged","OUM_17_OUM","OUM_17","OUM","OUM",6,"exampleEM",256,-421.875237404306,-421.537888006716,0,0,1,1,"OUM",12.605717592128,12.7837044399175
"206",8,113.34151089548,129.927554588368,0.0307427541846949,0.718519433769188,0.05,"converged","OUM_17_OU1","OUM_17","OU1","OU1",4,"exampleEM",256,-218.683021790961,-218.52365924116,203.192215613346,203.014228765556,7.53999393813973e-45,8.24176732369098e-45,"OUM",11.8867500634273,11.95087451799
"207",11,106.366073636485,176.665113676384,0.01,1e-10,0.05,"early_stop_oscillating","OUM_17_BM1","OUM_17","BM1","BM1",3,"exampleEM",256,-206.732147272971,-206.636909177733,215.143090131335,214.900978828983,1.91545330047591e-47,2.16194862502928e-47,"OUM",0.180720594108237,0.11659613954555
"208",11,-27.3661270298986,-8.61045361713519,0.126508850952395,0.982699820595965,0.0659679190229913,"converged","OUM_18_OUM","OUM_18","OUM","OUM",6,"exampleEM",256,66.7322540597972,67.0696034573876,0,0,1,1,"OUM",29.4646965986931,29.4646965986931
"209",8,-111.850567451284,-41.2183988980893,0.0486460010175496,1e-10,0.0935694644982094,"converged","OUM_18_BM1","OUM_18","BM1","BM1",3,"exampleEM",256,229.701134902569,229.796372997807,162.968880842771,162.726769540419,4.09031885388019e-36,4.61669267524332e-36,"OUM",1.41149001260229,1.3473655580396
"210",6,-116.238505424804,-99.7252018322561,0.190961745239466,0.690167409741839,0.0828723137831358,"converged","OUM_18_OU1","OUM_18","OU1","OU1",4,"exampleEM",256,240.477010849608,240.636373399409,173.744756789811,173.566769942021,1.86984425044996e-38,2.04387713971453e-38,"OUM",1.23187495768715,1.29599941224984
"211",7,-406.532903881777,-387.337421873232,2.26958156985491,0.881532081034853,0.280257303609638,"converged","OUM_19_OUM","OUM_19","OUM","OUM",6,"exampleEM",256,825.065807763554,825.403157161145,0,0,0.999999999999811,0.999999999999793,"OUM",11.8801397411119,11.8801397411119
"212",6,-437.82839492654,-420.160622303801,2.57316922355809,0.748945839359589,0.28168497396205,"converged","OUM_19_OU1","OUM_19","OU1","OU1",4,"exampleEM",256,883.656789853079,883.81615240288,58.5909820895246,58.412995241735,1.8929096907833e-13,2.06908936057381e-13,"OUM",4.15315957748373,4.15315957748373
"213",8,-458.524697894809,-387.712094133825,0.755783255682114,1e-10,0.288395493886976,"converged","OUM_19_BM1","OUM_19","BM1","BM1",3,"exampleEM",256,923.049395789619,923.144633884857,97.9835880260641,97.7414767237118,5.28608572193157e-22,5.966340059284e-22,"OUM",1.46104398631564,1.46104398631564
"214",6,-278.98048147056,-260.414819381184,0.818630989588174,0.826810680017861,0.14457069692395,"converged","OUM_2_OUM","OUM_2","OUM","OUM",6,"exampleEM",256,569.960962941119,570.29831233871,0,0,0.997883795788275,0.997687288840292,"OUM",3.23002937912293,3.47214068147525
"215",6,-287.136494285335,-268.872644517712,0.849384455128229,0.79856185776381,0.145288254084317,"converged","OUM_2_OU1","OUM_2","OU1","OU1",4,"exampleEM",256,582.272988570669,582.43235112047,12.3120256295501,12.1340387817605,0.00211620421162999,0.00231271115960017,"OUM",2.58652984365699,2.58652984365699
"216",8,-311.960978823841,-241.250671280229,0.240010423120566,1e-10,0.160757457415728,"converged","OUM_2_BM1","OUM_2","BM1","BM1",3,"exampleEM",256,629.921957647682,630.01719574292,59.9609947065627,59.7188834042104,9.52171997473395e-14,1.07449320930005e-13,"OUM",1.04393978631924,1.04393978631924
"217",11,-90.3376513580291,-72.2396729226561,0.186747460780701,0.829605922054461,0.0710719806108215,"converged","OUM_20_OUM","OUM_20","OUM","OUM",6,"exampleEM",256,192.675302716058,193.012652113649,0,0,0.99999999999986,0.999999999999841,"OUM",12.2478990997376,12.4258859475271
"218",7,-122.931642232049,-52.2175506583513,0.0535816651695361,1e-10,0.094749101241044,"converged","OUM_20_BM1","OUM_20","BM1","BM1",3,"exampleEM",256,251.863284464097,251.958522559335,59.1879817480389,58.9458704456866,1.40440726019217e-13,1.5851372332592e-13,"OUM",2.90628868793954,2.66417738558727
"219",6,-128.621409510328,-113.348663848457,0.203940251260455,0.64689343908338,0.0800669213193626,"converged","OUM_20_OU1","OUM_20","OU1","OU1",4,"exampleEM",256,265.242819020657,265.402181570458,72.5675163045985,72.3895294568089,1.74648174976521e-16,1.90903286325305e-16,"OUM",8.20027009141842,8.02228324362886
"220",15,-42.0984753292452,-24.9086133275048,0.151087369060371,1.01044901902676,0.0613863048715524,"converged","OUM_21_OUM","OUM_21","OUM","OUM",6,"exampleEM",256,96.1969506584903,96.5343000560807,0,0,1,1,"OUM",42.9830123482663,43.2251236506186
"221",7,-120.194829530685,-49.4909617929694,0.0517132484684634,1e-10,0.0996869403382293,"converged","OUM_21_BM1","OUM_21","BM1","BM1",3,"exampleEM",256,246.389659061371,246.484897156609,150.19270840288,149.950597100528,2.43258351471752e-33,2.7456271492528e-33,"OUM",0.693504784165526,0.629380329602839
"222",7,-134.826121147209,-122.05386840581,0.192728558720006,0.570760503047353,0.0850529757274946,"converged","OUM_21_OU1","OUM_21","OU1","OU1",4,"exampleEM",256,277.652242294417,277.811604844218,181.455291635927,181.277304788138,3.9580754188962e-40,4.32646722527891e-40,"OUM",7.51478726331425,7.51478726331425
"223",8,-121.263730924842,-102.543435309425,0.259657048411731,0.915256776255285,0.0769706985426246,"converged","OUM_22_OUM","OUM_22","OUM","OUM",6,"exampleEM",256,254.527461849684,254.864811247275,0,0,0.999999999999993,0.999999999999992,"OUM",7.06361439142447,7.30572569377676
"224",7,-155.847554297666,-137.934693803045,0.294206106365101,0.773404702981574,0.0855472958846901,"converged","OUM_22_OU1","OUM_22","OU1","OU1",4,"exampleEM",256,319.695108595332,319.854471145133,65.1676467456477,64.9896598978582,7.06358718332115e-15,7.72101973995786e-15,"OUM",9.78605417651011,9.78605417651011
"225",9,-167.166469096355,-96.6623192345481,0.0757341135385403,1e-10,0.105327871918034,"converged","OUM_22_BM1","OUM_22","BM1","BM1",3,"exampleEM",256,340.332938192709,340.428176287947,85.8054763430247,85.5633650406724,2.33118936722457e-19,2.63118481975101e-19,"OUM",1.1106182358161,1.04649378125339
"226",8,-139.928968013949,-120.860513094214,0.306663121140866,0.951261506320154,0.0874449441311035,"converged","OUM_23_OUM","OUM_23","OUM","OUM",6,"exampleEM",256,291.857936027897,292.195285425487,0,0,0.999999999999999,0.999999999999999,"OUM",3.98451433225085,4.22662563460312
"227",6,-176.860361360432,-157.939411244173,0.373431173443701,0.85275744909661,0.0951611585324328,"converged","OUM_23_OU1","OUM_23","OU1","OU1",4,"exampleEM",256,361.720722720864,361.880085270665,69.8627866929673,69.6847998451778,6.75287365814574e-16,7.38138702939733e-16,"OUM",9.92854561391209,9.99267006847481
"228",8,-198.98892362839,-128.429879592435,0.0981453716485093,1e-10,0.11210498298856,"converged","OUM_23_BM1","OUM_23","BM1","BM1",3,"exampleEM",256,403.97784725678,404.073085352018,112.119911228883,111.87779992653,4.50267520622811e-25,5.0821142278122e-25,"OUM",7.27488692740945,7.27488692740945
"229",8,-125.062011360128,-105.942495871952,0.283127160737838,0.983485438698535,0.0760694900192623,"converged","OUM_24_OUM","OUM_24","OUM","OUM",6,"exampleEM",256,262.124022720256,262.461372117846,0,0,0.999999999993056,0.999999999992409,"OUM",2.94080945261129,3.11879630040085
"230",7,-152.75507513661,-133.956983422117,0.318360676940675,0.863713327807318,0.079071529503757,"converged","OUM_24_OU1","OUM_24","OU1","OU1",4,"exampleEM",256,313.51015027322,313.669512823021,51.3861275529644,51.2081407051748,6.9445511121615e-12,7.59090456881702e-12,"OUM",6.18495832211192,6.18495832211192
"231",9,-177.702421260457,-107.244308054716,0.0830499847003401,1e-10,0.102525394773304,"converged","OUM_24_BM1","OUM_24","BM1","BM1",3,"exampleEM",256,361.404842520913,361.500080616151,99.2808198006571,99.0387084983049,2.76340093926065e-22,3.11901671502566e-22,"OUM",0.380004654514096,0.31588019995138
"232",7,-225.729483183395,-206.915232496104,0.558877368486049,0.857857830549438,0.110427464642174,"converged","OUM_25_OUM","OUM_25","OUM","OUM",6,"exampleEM",256,463.45896636679,463.796315764381,0,0,0.578823637981131,0.556989459181259,"OUM",0.457905503084646,0.150354032784719
"233",6,-228.047429358832,-209.246963174795,0.566962427188115,0.854009477353377,0.110813186186995,"converged","OUM_25_OU1","OUM_25","OU1","OU1",4,"exampleEM",256,464.094858717665,464.254221267465,0.635892350874201,0.457905503084646,0.42117636201886,0.443010540818731,"OUM",3.85246190949675,3.6744750617072
"234",8,-260.494601845327,-189.842105269033,0.161076943845382,1e-10,0.129053195033846,"converged","OUM_25_BM1","OUM_25","BM1","BM1",3,"exampleEM",256,526.989203690655,527.084441785893,63.5302373238642,63.2881260215119,9.27108380030528e-15,1.00694332151227e-14,"OUM",1.18857726246642,1.18857726246642
"235",6,-203.973575973254,-184.703354580203,0.501345633856675,0.932524140361294,0.104858685731859,"converged","OUM_26_OUM","OUM_26","OUM","OUM",6,"exampleEM",256,419.947151946509,420.284501344099,0,0,0.999963535220105,0.999960141451852,"OUM",3.38351331315448,0.102282319933238
"236",6,-216.192703205421,-197.334926965502,0.51796705034245,0.858215488310442,0.105567169723208,"converged","OUM_26_OU1","OUM_26","OU1","OU1",4,"exampleEM",256,440.385406410841,440.544768960642,20.4382544643322,20.2602676165426,3.64647798949059e-05,3.98585481484936e-05,"OUM",2.27639912733633,2.34052358189905
"237",9,-246.675332403414,-176.158352805159,0.143092270202071,1e-10,0.126028644662512,"converged","OUM_26_BM1","OUM_26","BM1","BM1",3,"exampleEM",256,499.350664806827,499.445902902065,79.4035128603184,79.1614015579661,5.72440594098164e-18,6.46104478128933e-18,"OUM",3.12130783680345,3.12130783680345
"238",7,-202.500240242292,-183.672225412685,0.436143386969219,0.849253920523782,0.139975934309509,"converged","OUM_27_OUM","OUM_27","OUM","OUM",6,"exampleEM",256,417.000480484584,417.337829882174,0,0,1,1,"OUM",0.286547514525864,0.286547514525864
"239",8,-261.6683112723,-190.950913295675,0.158415781204525,1e-10,0.155047981151261,"converged","OUM_27_BM1","OUM_27","BM1","BM1",3,"exampleEM",256,529.3366225446,529.431860639838,112.336142060016,112.094030757664,4.04125907175045e-25,4.56131950143987e-25,"OUM",1.81387646084249,1.74975200627978
"240",7,-261.54318727544,-246.444744494308,0.563646372721775,0.637093758257749,0.143994893084743,"converged","OUM_27_OU1","OUM_27","OU1","OU1",4,"exampleEM",256,531.086374550879,531.24573710068,114.085894066296,113.907907218506,1.68485632263575e-25,1.84167174389525e-25,"OUM",8.45709872844805,8.45709872844805
"241",7,-298.044558039339,-278.817999184769,0.98438614235683,0.894932228521216,0.18089071209997,"converged","OUM_28_OUM","OUM_28","OUM","OUM",6,"exampleEM",256,608.089116078679,608.426465476269,0,0,0.999999999999952,0.999999999999948,"OUM",4.18543237421841,4.42754367657074
"242",6,-330.714862292199,-313.363682375119,1.09157418841152,0.732138018224514,0.183426925875886,"converged","OUM_28_OU1","OUM_28","OU1","OU1",4,"exampleEM",256,669.429724584398,669.589087134199,61.3406085057194,61.1626216579298,4.7869192853814e-14,5.23245446496172e-14,"OUM",7.41890386577188,7.24091701798227
"243",8,-344.073020063171,-273.316832139245,0.306222118711211,1e-10,0.193319698056384,"converged","OUM_28_BM1","OUM_28","BM1","BM1",3,"exampleEM",256,694.146040126342,694.24127822158,86.0569240476633,85.814812745311,2.0557787769729e-19,2.32033226763443e-19,"OUM",8.50583599474578,8.50583599474578
"244",7,-468.286867135422,-448.89695109933,3.82298537320056,0.908528729968691,0.31577938044004,"converged","OUM_29_OUM","OUM_29","OUM","OUM",6,"exampleEM",256,948.573734270843,948.911083668434,0,0,0.995348348890611,0.994917603988771,"OUM",3.05783048558112,3.29994178793345
"245",7,-475.652737676835,-456.451123829661,3.96779260924671,0.878450583248232,0.315504078587348,"converged","OUM_29_OU1","OUM_29","OU1","OU1",4,"exampleEM",256,959.30547535367,959.464837903471,10.7317410828268,10.5537542350372,0.00465165110938917,0.00508239601122893,"OUM",6.12648338079316,6.12648338079316
"246",7,-518.44042926133,-447.624879896225,1.22254742165742,1e-10,0.322133879217532,"converged","OUM_29_BM1","OUM_29","BM1","BM1",3,"exampleEM",256,1042.88085852266,1042.9760966179,94.307124251816,94.0650129494637,3.30706908150697e-21,3.7310329396149e-21,"OUM",1.27950312801045,1.03739182565823
"247",6,-288.429759207163,-268.966420777965,0.964189527454284,0.937612214757986,0.150691523931921,"converged","OUM_3_OU1","OUM_3","OU1","OU1",4,"exampleEM",256,584.859518414326,585.018880964127,0,0,0.743472746550684,0.760074979057585,"OUM",1.02123427942331,0.843247431633699
"248",6,-287.493856406546,-267.99347487029,0.96356539336283,0.947361308798555,0.150933721534974,"converged","OUM_3_OUM","OUM_3","OUM","OUM",6,"exampleEM",256,586.987712813092,587.325062210683,2.12819439876603,2.30618124655564,0.256527253449316,0.239925020942415,"OUM",20.7013653490512,20.9434766514036
"249",8,-337.921068365055,-267.200667928598,0.297147142453609,1e-10,0.163029656539764,"converged","OUM_3_BM1","OUM_3","BM1","BM1",3,"exampleEM",256,681.84213673011,681.937374825348,96.9826183157838,96.9184938612211,6.4827170388886e-22,6.84341530999403e-22,"OUM",3.31419638350997,3.07208508115764
"250",9,-427.508833080664,-408.097323629353,2.81443552064356,0.919420862038306,0.275224347591077,"converged","OUM_30_OUM","OUM_30","OUM","OUM",6,"exampleEM",256,867.017666161327,867.355015558918,0,0,0.999969450803819,0.999966607579127,"OUM",0.147029141418102,0.325015989207714
"251",6,-439.904974715281,-420.543416449235,3.05362545747816,0.903472129158546,0.276688583171337,"converged","OUM_30_OU1","OUM_30","OU1","OU1",4,"exampleEM",256,887.809949430563,887.969311980363,20.7922832692352,20.6142964214456,3.05491961809989e-05,3.33924208730233e-05,"OUM",10.8399435712026,10.8399435712026
"252",7,-481.767854262227,-410.952298653337,0.919119577563526,1e-10,0.283135626635602,"converged","OUM_30_BM1","OUM_30","BM1","BM1",3,"exampleEM",256,969.535708524454,969.630946619692,102.518042363127,102.275931060774,5.47616702170106e-23,6.18086491461086e-23,"OUM",3.3538060461126,3.3538060461126
"253",10,182.282276318241,199.915159628114,0.0181382857692072,0.794403096962834,0.05,"converged","OUM_4_OUM","OUM_4","OUM","OUM",6,"exampleEM",256,-352.564552636481,-352.227203238891,0,0,1,1,"OUM",21.8370278331027,22.079139135455
"254",7,141.18915328836,155.920071332819,0.0223245770018224,0.649140916257319,0.05,"converged","OUM_4_OU1","OUM_4","OU1","OU1",4,"exampleEM",256,-274.37830657672,-274.21894402692,78.1862460597608,78.0082592119713,1.052137228361e-17,1.15006328916014e-17,"OUM",12.8923359761694,12.9564604307321
"255",4,126.002548661388,196.093281045367,0.01,1e-10,0.05,"converged","OUM_4_BM1","OUM_4","BM1","BM1",3,"exampleEM",256,-246.005097322776,-245.909859227538,106.559455313705,106.317344011353,7.25952627263439e-24,8.19373818175908e-24,"OUM",18.0935659853347,18.0935659853347
"256",9,-432.752185653187,-413.329430966086,2.88755107053345,0.919655166474236,0.305587397261475,"converged","OUM_5_OUM","OUM_5","OUM","OUM",6,"exampleEM",256,877.504371306375,877.841720703965,0,0,0.999999999998921,0.999999999998821,"OUM",5.97443169891437,6.15241854670398
"257",6,-462.30730632151,-443.790008266343,3.30744108539181,0.806298731823873,0.307032673182073,"converged","OUM_5_OU1","OUM_5","OU1","OU1",4,"exampleEM",256,932.61461264302,932.773975192821,55.1102413366451,54.9322544888555,1.07885516619526e-12,1.17926795813001e-12,"OUM",3.47777911714502,3.54190357170773
"258",7,-489.80472565532,-418.987017859219,0.970105636619755,1e-10,0.31291742796321,"converged","OUM_5_BM1","OUM_5","BM1","BM1",3,"exampleEM",256,985.609451310641,985.704689405879,108.105080004266,107.862968701913,3.35181580295132e-24,3.78315334795225e-24,"OUM",7.39125595526411,7.3271315007014
"259",26,-5.99845158330584,9.87757910935961,0.0935218522923268,1.12927799186604,0.122351401980691,"converged","OUM_6_OUM","OUM_6","OUM","OUM",6,"exampleEM",256,23.9969031666117,24.334252564202,0,0,1,1,"OUM",6.53507464617905,6.53507464617905
"260",7,-214.053901904945,-143.248963560301,0.108996297014136,1e-10,0.154806092848352,"converged","OUM_6_BM1","OUM_6","BM1","BM1",3,"exampleEM",256,434.107803809889,434.203041905127,410.110900643278,409.868789340925,8.82164224112423e-90,9.95687929795026e-90,"OUM",6.34172705551464,6.27760260095192
"261",6,-238.847356472414,-237.213882956574,0.313493326667738,0.378369442183358,0.153189588645877,"converged","OUM_6_OU1","OUM_6","OU1","OU1",4,"exampleEM",256,485.694712944828,485.854075494628,461.697809778216,461.519822930426,5.54108041936299e-101,6.05680799121665e-101,"OUM",5.4481536476838,5.27016679989424
"262",6,-390.859099321428,-371.321532915944,2.17715252351964,0.956278104533913,0.234592795541412,"converged","OUM_7_OUM","OUM_7","OUM","OUM",6,"exampleEM",256,793.718198642856,794.055548040446,0,0,0.999921507258979,0.999914202294151,"OUM",1.96537318654487,1.96537318654487
"263",6,-402.311525234122,-382.845882686722,2.33617835191652,0.928897712177534,0.23520668747327,"converged","OUM_7_OU1","OUM_7","OU1","OU1",4,"exampleEM",256,812.623050468243,812.782413018044,18.9048518253876,18.726864977598,7.84927410214829e-05,8.57977058488973e-05,"OUM",11.9266361788898,11.9907606334525
"264",8,-448.24918839786,-377.461502528934,0.705600408663,1e-10,0.243852220670183,"converged","OUM_7_BM1","OUM_7","BM1","BM1",3,"exampleEM",256,902.498376795719,902.593614890957,108.780178152864,108.538066850511,2.39138969571907e-24,2.69911247285509e-24,"OUM",6.94817068351858,6.94817068351858
"265",6,-115.58434416036,-96.7216417040339,0.260543675405199,0.982951181669207,0.0792923055113992,"converged","OUM_8_OUM","OUM_8","OUM","OUM",6,"exampleEM",256,243.168688320719,243.50603771831,0,0,1,1,"OUM",1.0194451951424,1.26155649749467
"266",6,-165.778963740624,-147.404444443015,0.33170308364189,0.810440459290726,0.0875512643036795,"converged","OUM_8_OU1","OUM_8","OU1","OU1",4,"exampleEM",256,339.557927481248,339.717290031049,96.3892391605286,96.211252312739,1.17312059404641e-21,1.28230699627674e-21,"OUM",0.710886256898561,0.775010711461277
"267",9,-182.85669639467,-112.462030437757,0.0854308400179805,1e-10,0.109892515791805,"converged","OUM_8_BM1","OUM_8","BM1","BM1",3,"exampleEM",256,371.713392789339,371.808630884577,128.54470446862,128.302593166268,1.22143985214292e-28,1.3786241660083e-28,"OUM",7.81763256851559,7.75350811395288
"268",10,-497.360188014266,-478.248797091149,4.56210310202374,0.8651882373451,0.380859537469878,"converged","OUM_9_OUM","OUM_9","OUM","OUM",6,"exampleEM",256,1006.72037602853,1007.05772542612,0,0,0.999999994809919,0.999999994326861,"OUM",2.87499203256016,2.87499203256016
"269",6,-518.436704638827,-499.932025284932,5.12791813391226,0.804843910965007,0.381268841363577,"converged","OUM_9_OU1","OUM_9","OU1","OU1",4,"exampleEM",256,1044.87340927765,1045.03277182745,38.1530332491221,37.9750464013325,5.19008049761492e-09,5.67313928669552e-09,"OUM",14.3092663874274,14.3092663874274
"270",7,-546.369375682724,-475.543155466788,1.51101039196129,1e-10,0.386156708253709,"converged","OUM_9_BM1","OUM_9","BM1","BM1",3,"exampleEM",256,1098.73875136545,1098.83398946069,92.0183753369155,91.7762640345632,1.04343085862206e-20,1.17770759979426e-20,"OUM",8.68767746972503,8.68767746972503
