"","iter","ll_total","objective","sigma","alpha","tau","converge","settings","gene_name","regime","model","param.count","dataset","ntips","AIC","AICc","delta_AIC","delta_AICc","AIC_weight","AICc_weight","truth","AICc_next_worse","AIC_next_worse"
"164",1,-55.7015035234113,-86.8199537007848,0.502431574428298,0.790147605346862,0,NA,"OU1_4_OUM","OU1_4","OUM","OUM",6,"oursim",256,123.403007046823,123.740356444413,4.2351555274474,4.47726682979966,0.107357510011514,0.0962970243863973,"OU1",0.193503196597504,0.193503196597504
"165",1,-63.3035930357589,-95.8777461178953,0.539660531156154,0.646748075941315,0,NA,"OU1_4_OU1","OU1_4","OU1","OU1",4,"oursim",256,134.607186071518,134.766548621319,15.4393345521426,15.5034590067052,0.000396164784312381,0.000388423643802344,"OU1",0.526586766010666,0.555707117656709
"166",1,-54.8535697926417,-50.7974187369095,0.379181456435258,1e-10,0,NA,"OU1_5_BM1","OU1_5","BM1","BM1",3,"oursim",256,115.707139585283,115.802377680521,0,0,0.943935699345373,0.949847625175367,"OU1",0.136930888700476,0.136930888700476
"167",1,-54.7141693760154,-76.8686820156446,0.496067344352968,0.797182862065344,0,NA,"OU1_5_OUM","OU1_5","OUM","OUM",6,"oursim",256,121.428338752031,121.765688149621,5.72119916674745,5.96331046909971,0.0540256246924525,0.0481656611374758,"OU1",0.264490310038781,0.264490310038781
"168",1,-59.9913272823771,-82.9725214467293,0.521766006097213,0.701237147827159,0,NA,"OU1_5_OU1","OU1_5","OU1","OU1",4,"oursim",256,127.982654564754,128.142017114555,12.2755149794708,12.3396394340335,0.0020386759621745,0.00198671368715682,"OU1",0.17771776391217,0.617628243050802
"169",1,-68.4550845245674,-58.1346595401165,0.468969112726148,1e-10,0,NA,"OU1_6_BM1","OU1_6","BM1","BM1",3,"oursim",256,142.910169049135,143.005407144373,0,0,0.949413227980031,0.953306100002039,"OU1",0.0980721215715903,0.0980721215715903
"170",1,-68.904289069925,-84.49239572247,0.6309112921521,0.852673814847862,0,NA,"OU1_6_OUM","OU1_6","OUM","OUM",6,"oursim",256,149.80857813985,150.14592753744,6.89840909071535,7.14052039306762,0.0301637114317845,0.0268341639992894,"OU1",0.550256237722522,0.550256237722522
"171",1,-71.2942639801819,-87.1542583319894,0.643466423034491,0.801894886893282,0,NA,"OU1_6_OU1","OU1_6","OU1","OU1",4,"oursim",256,150.588527960364,150.747890510165,7.67835891122908,7.74248336579177,0.0204230605881846,0.019859735998672,"OU1",0.169625872703733,0.0264473955847393
"172",1,-58.9592635485921,-44.3119638399805,0.404303080692836,1e-10,0,NA,"OU1_7_BM1","OU1_7","BM1","BM1",3,"oursim",256,123.918527097184,124.013765192422,0,0,0.963862647201376,0.966235343824201,"OU1",1.5658902353498,1.42187547872871
"173",1,-61.8252036734888,-73.3378019006626,0.555566421822303,0.805173432716248,0,NA,"OU1_7_OU1","OU1_7","OU1","OU1",4,"oursim",256,131.650407346978,131.809769896778,7.73188024979342,7.79600470435611,0.0201863912607409,0.0195975602120131,"OU1",0.648965978760458,0.470979130970875
"174",1,-60.0606932389742,-71.3723554095285,0.548225638734716,0.841751449658511,0,NA,"OU1_7_OUM","OU1_7","OUM","OUM",6,"oursim",256,132.121386477948,132.458735875539,8.2028593807643,8.44497068311657,0.0159509615378832,0.0141670959637856,"OU1",0.656658817297853,0.656658817297853
"175",1,-61.8229348413188,-54.2649965485529,0.422804450907193,1e-10,0,NA,"OU1_8_BM1","OU1_8","BM1","BM1",3,"oursim",256,129.645869682638,129.741107777876,0,0,0.966840871322162,0.970114908583035,"OU1",0.0166835395548617,0.256272449502291
"176",1,-62.3562781807598,-80.8013616488695,0.565200527964543,0.832893293630044,0,NA,"OU1_8_OUM","OU1_8","OUM","OUM",6,"oursim",256,136.71255636152,137.04990575911,7.06668667888206,7.30879798123433,0.0282386210947077,0.0251037072973557,"OU1",0.0712923120204323,0.313403614372703
